transaction_id,source_account_id,destination_account_id,transaction_timestamp,transaction_type,amount,channel,country,is_suspicious
TXN_0007265,ACC_000594,ACC_000159,2026-08-08 22:39:36.755011,WITHDRAWAL,6791.54,BRANCH,UAE,0
TXN_0007266,ACC_000770,ACC_000250,2026-06-08 00:09:59.755011,DEPOSIT,3685.09,BRANCH,Hong Kong,0
TXN_0007267,ACC_000489,ACC_000429,2026-08-10 21:12:06.755011,WITHDRAWAL,23127.73,BRANCH,USA,0
TXN_0007268,ACC_000330,ACC_000255,2026-03-16 06:08:35.755011,WITHDRAWAL,8902.85,ATM,UK,0
TXN_0007269,ACC_000876,ACC_000551,2026-03-26 19:20:07.755011,DEPOSIT,10092.96,ONLINE,Singapore,0
TXN_0007270,ACC_000586,ACC_000458,2026-06-19 23:25:13.755011,WITHDRAWAL,2977.6,BRANCH,Singapore,0
TXN_0007271,ACC_000436,ACC_000711,2026-05-30 10:49:50.755011,DEPOSIT,1031.52,ONLINE,Hong Kong,0
TXN_0007272,ACC_000124,ACC_000616,2026-06-29 16:53:48.755011,PAYMENT,10757.63,MOBILE,USA,0
TXN_0007273,ACC_000130,ACC_000351,2026-04-25 14:42:33.755011,PAYMENT,24003.49,ONLINE,Singapore,0
TXN_0007274,ACC_000509,ACC_000866,2026-06-27 23:09:20.755011,TRANSFER,6179.74,MOBILE,Singapore,0
TXN_0007275,ACC_000327,ACC_000589,2026-06-02 08:35:30.755011,TRANSFER,45420.35,ONLINE,Hong Kong,0
TXN_0007276,ACC_000447,ACC_000752,2026-07-12 04:26:13.755011,PAYMENT,3481.79,BRANCH,Singapore,0
TXN_0007277,ACC_000877,ACC_000285,2026-05-05 07:13:32.755011,DEPOSIT,2285.53,BRANCH,Singapore,0
TXN_0007278,ACC_000279,ACC_000035,2026-03-29 00:18:39.755011,WITHDRAWAL,7475.03,BRANCH,Singapore,0
TXN_0007279,ACC_000139,ACC_000993,2026-03-18 05:17:55.755011,WITHDRAWAL,7338.49,ONLINE,Hong Kong,0
TXN_0007280,ACC_000986,ACC_000289,2026-05-18 00:33:23.755011,WITHDRAWAL,20413.72,MOBILE,India,0
TXN_0007281,ACC_000636,ACC_000709,2026-08-06 17:54:37.755011,WITHDRAWAL,3197.24,BRANCH,UK,0
TXN_0007282,ACC_000646,ACC_000222,2026-05-22 02:01:36.755011,DEPOSIT,41844.39,MOBILE,UK,0
TXN_0007283,ACC_000276,ACC_000366,2026-06-22 04:17:43.755011,WITHDRAWAL,85845.15,MOBILE,Hong Kong,0
TXN_0007284,ACC_000400,ACC_000965,2026-06-07 09:17:35.755011,DEPOSIT,7731.26,ATM,USA,0
TXN_0007285,ACC_000279,ACC_000995,2026-07-19 10:01:04.755011,PAYMENT,36302.89,ONLINE,Hong Kong,0
TXN_0007286,ACC_000028,ACC_000579,2026-05-11 07:28:48.755011,WITHDRAWAL,2280.62,ATM,India,0
TXN_0007287,ACC_000482,ACC_000951,2026-04-07 15:18:09.755011,DEPOSIT,29444.6,ATM,UAE,0
TXN_0007288,ACC_000794,ACC_000147,2026-07-20 12:27:20.755011,DEPOSIT,28473.57,BRANCH,UAE,0
TXN_0007289,ACC_000902,ACC_000570,2026-06-14 00:15:33.755011,DEPOSIT,22836.71,ONLINE,Hong Kong,0
TXN_0007290,ACC_000862,ACC_000961,2026-04-29 09:58:38.755011,PAYMENT,7953.16,BRANCH,Singapore,0
TXN_0007291,ACC_000948,ACC_000434,2026-05-26 00:39:28.755011,TRANSFER,233.9,ATM,Singapore,0
TXN_0007292,ACC_000314,ACC_000271,2026-08-24 09:32:29.755011,PAYMENT,3751.56,MOBILE,USA,0
TXN_0007293,ACC_000058,ACC_000984,2026-03-16 10:19:18.755011,DEPOSIT,3823.42,BRANCH,India,0
TXN_0007294,ACC_000490,ACC_000508,2026-04-19 22:42:04.755011,DEPOSIT,2505.13,MOBILE,USA,0
TXN_0007295,ACC_000431,ACC_000295,2026-03-28 01:53:04.755011,TRANSFER,9383.35,ONLINE,Singapore,0
TXN_0007296,ACC_000439,ACC_000596,2026-07-17 13:46:15.755011,WITHDRAWAL,4901.24,ONLINE,Hong Kong,0
TXN_0007297,ACC_000352,ACC_000622,2026-04-10 04:07:35.755011,PAYMENT,3012.32,MOBILE,India,0
TXN_0007298,ACC_000076,ACC_000358,2026-07-03 05:17:53.755011,DEPOSIT,2274.33,BRANCH,UAE,0
TXN_0007299,ACC_000522,ACC_000146,2026-07-06 19:15:18.755011,PAYMENT,3433.67,ONLINE,Singapore,0
TXN_0007300,ACC_000537,ACC_000065,2026-03-11 13:35:14.755011,PAYMENT,31126.01,ATM,Hong Kong,0
TXN_0007301,ACC_000594,ACC_000019,2026-07-28 13:34:28.755011,PAYMENT,3665.68,ATM,Singapore,0
TXN_0007302,ACC_000852,ACC_000443,2026-04-10 23:55:59.755011,PAYMENT,4368.06,MOBILE,UAE,0
TXN_0007303,ACC_000004,ACC_000093,2026-06-22 16:32:02.755011,DEPOSIT,4684.26,MOBILE,UAE,0
TXN_0007304,ACC_000661,ACC_000711,2026-03-30 08:56:08.755011,PAYMENT,12170.77,MOBILE,Singapore,0
TXN_0007305,ACC_000254,ACC_000070,2026-03-15 02:49:57.755011,TRANSFER,14009.62,ATM,UAE,0
TXN_0007306,ACC_000928,ACC_000097,2026-07-01 21:12:41.755011,WITHDRAWAL,209.85,BRANCH,UK,0
TXN_0007307,ACC_000085,ACC_000670,2026-03-26 01:57:49.755011,PAYMENT,27610.8,ONLINE,USA,0
TXN_0007308,ACC_000834,ACC_000928,2026-06-24 18:18:52.755011,TRANSFER,45416.99,MOBILE,UAE,0
TXN_0007309,ACC_000662,ACC_000594,2026-05-30 09:23:25.755011,WITHDRAWAL,34928.17,ATM,USA,1
TXN_0007310,ACC_000847,ACC_000194,2026-05-02 18:58:04.755011,PAYMENT,2523.1,BRANCH,UK,0
TXN_0007311,ACC_000764,ACC_000907,2026-07-16 17:10:50.755011,WITHDRAWAL,4720.62,ATM,UAE,0
TXN_0007312,ACC_000249,ACC_000486,2026-05-21 04:53:24.755011,DEPOSIT,3270.82,ATM,UK,0
TXN_0007313,ACC_000797,ACC_000333,2026-07-07 18:43:10.755011,TRANSFER,10601.09,ATM,India,0
TXN_0007314,ACC_000184,ACC_000896,2026-07-27 09:56:21.755011,DEPOSIT,783.81,BRANCH,USA,0
TXN_0007315,ACC_000465,ACC_000590,2026-03-22 20:45:19.755011,PAYMENT,2118.55,ONLINE,Singapore,0
TXN_0007316,ACC_000972,ACC_000862,2026-03-16 12:11:05.755011,WITHDRAWAL,51381.66,MOBILE,USA,0
TXN_0007317,ACC_000633,ACC_000621,2026-06-01 14:01:06.755011,PAYMENT,2660.15,MOBILE,Hong Kong,0
TXN_0007318,ACC_000793,ACC_000720,2026-07-16 15:29:35.755011,PAYMENT,36030.24,BRANCH,USA,0
TXN_0007319,ACC_000736,ACC_000473,2026-06-23 21:11:46.755011,DEPOSIT,12411.84,ATM,Hong Kong,0
TXN_0007320,ACC_000540,ACC_000584,2026-07-14 18:55:07.755011,WITHDRAWAL,924.15,ONLINE,USA,0
TXN_0007321,ACC_000454,ACC_000170,2026-05-31 03:55:53.755011,DEPOSIT,17368.18,BRANCH,UK,0
TXN_0007322,ACC_000393,ACC_000942,2026-06-20 00:05:55.755011,TRANSFER,7036.03,ONLINE,UK,0
TXN_0007323,ACC_000722,ACC_000893,2026-05-20 03:13:24.755011,PAYMENT,4691.18,BRANCH,UAE,0
TXN_0007324,ACC_000855,ACC_000768,2026-05-20 10:12:27.755011,WITHDRAWAL,105485.23,ONLINE,Hong Kong,1
TXN_0007325,ACC_000077,ACC_000682,2026-04-19 06:14:18.755011,TRANSFER,14322.12,ATM,India,0
TXN_0007326,ACC_000080,ACC_000722,2026-04-27 16:49:38.755011,TRANSFER,18941.49,BRANCH,India,0
TXN_0007327,ACC_000610,ACC_000795,2026-04-02 14:36:43.755011,WITHDRAWAL,33319.68,ATM,Hong Kong,0
TXN_0007328,ACC_000949,ACC_000185,2026-03-18 09:08:19.755011,DEPOSIT,13223.66,MOBILE,Singapore,0
TXN_0007329,ACC_000299,ACC_000636,2026-03-26 19:41:00.755011,DEPOSIT,1555.01,ATM,UK,0
TXN_0007330,ACC_000597,ACC_000215,2026-03-22 19:00:53.755011,WITHDRAWAL,4589.95,ATM,India,0
TXN_0007331,ACC_000904,ACC_000117,2026-03-13 08:32:08.755011,WITHDRAWAL,276968.21,MOBILE,UK,0
TXN_0007332,ACC_000231,ACC_000978,2026-08-18 05:21:43.755011,TRANSFER,19329.53,ATM,Singapore,0
TXN_0007333,ACC_000742,ACC_000715,2026-03-16 10:57:57.755011,TRANSFER,139127.32,BRANCH,UK,0
TXN_0007334,ACC_000927,ACC_000974,2026-03-25 09:07:38.755011,DEPOSIT,43239.98,MOBILE,Singapore,0
TXN_0007335,ACC_000239,ACC_000007,2026-08-10 04:15:43.755011,PAYMENT,135332.93,ONLINE,Hong Kong,1
TXN_0007336,ACC_000999,ACC_000456,2026-08-19 12:10:34.755011,PAYMENT,11634.02,BRANCH,USA,0
TXN_0007337,ACC_000493,ACC_000831,2026-07-01 02:37:29.755011,TRANSFER,7755.08,ONLINE,India,0
TXN_0007338,ACC_000967,ACC_000297,2026-08-25 13:28:46.755011,PAYMENT,1006.9,BRANCH,USA,0
TXN_0007339,ACC_000565,ACC_000632,2026-08-09 14:13:53.755011,PAYMENT,8280.48,ATM,Hong Kong,0
TXN_0007340,ACC_000016,ACC_000001,2026-04-27 03:47:58.755011,DEPOSIT,34641.56,ONLINE,USA,0
TXN_0007341,ACC_000277,ACC_000867,2026-05-11 10:37:29.755011,DEPOSIT,3945.9,BRANCH,India,0
TXN_0007342,ACC_000321,ACC_000876,2026-07-11 17:50:26.755011,TRANSFER,13284.37,MOBILE,USA,0
TXN_0007343,ACC_000043,ACC_000855,2026-07-25 15:14:13.755011,WITHDRAWAL,22514.37,BRANCH,India,0
TXN_0007344,ACC_000729,ACC_000874,2026-06-23 15:25:29.755011,TRANSFER,2719.99,ONLINE,UK,0
TXN_0007345,ACC_000916,ACC_000324,2026-03-23 13:27:36.755011,PAYMENT,4714.68,ONLINE,Hong Kong,0
TXN_0007346,ACC_000626,ACC_000991,2026-05-10 03:34:49.755011,DEPOSIT,2388.7,ONLINE,USA,0
TXN_0007347,ACC_000800,ACC_000196,2026-07-02 01:16:37.755011,WITHDRAWAL,3021.18,BRANCH,Singapore,0
TXN_0007348,ACC_000051,ACC_000868,2026-05-27 11:06:07.755011,WITHDRAWAL,1728.27,MOBILE,UAE,0
TXN_0007349,ACC_000386,ACC_000154,2026-05-10 23:39:41.755011,WITHDRAWAL,2750.29,BRANCH,UK,0
TXN_0007350,ACC_000174,ACC_000184,2026-04-29 13:03:52.755011,WITHDRAWAL,44504.55,BRANCH,UK,0
TXN_0007351,ACC_000605,ACC_000898,2026-05-21 13:39:51.755011,WITHDRAWAL,2701.14,BRANCH,India,0
TXN_0007352,ACC_000504,ACC_000346,2026-08-02 01:19:42.755011,WITHDRAWAL,9430.94,ONLINE,Hong Kong,0
TXN_0007353,ACC_000796,ACC_000511,2026-06-12 06:56:11.755011,TRANSFER,4431.78,ONLINE,UK,0
TXN_0007354,ACC_000808,ACC_000100,2026-08-15 02:45:48.755011,DEPOSIT,33344.2,ONLINE,UK,0
TXN_0007355,ACC_000582,ACC_000512,2026-03-11 13:14:41.755011,WITHDRAWAL,750699.62,MOBILE,Singapore,1
TXN_0007356,ACC_000412,ACC_000504,2026-04-09 13:13:55.755011,DEPOSIT,22854.06,MOBILE,India,0
TXN_0007357,ACC_000297,ACC_000094,2026-07-28 00:20:52.755011,WITHDRAWAL,11700.2,MOBILE,Hong Kong,0
TXN_0007358,ACC_000267,ACC_000785,2026-09-02 22:55:29.755011,PAYMENT,6140.91,BRANCH,Singapore,0
TXN_0007359,ACC_000543,ACC_000552,2026-03-11 02:37:26.755011,TRANSFER,1938.66,MOBILE,India,0
TXN_0007360,ACC_000127,ACC_000233,2026-08-13 12:33:30.755011,DEPOSIT,83469.34,BRANCH,USA,0
TXN_0007361,ACC_000899,ACC_000633,2026-04-25 09:48:25.755011,DEPOSIT,3256.45,ONLINE,UK,0
TXN_0007362,ACC_000421,ACC_000744,2026-03-19 15:36:51.755011,TRANSFER,17968.5,MOBILE,USA,0
TXN_0007363,ACC_000006,ACC_000456,2026-09-03 10:47:56.755011,DEPOSIT,28896.58,ONLINE,Singapore,0
TXN_0007364,ACC_000440,ACC_000548,2026-03-16 00:34:21.755011,TRANSFER,4161.64,MOBILE,USA,0
TXN_0007365,ACC_000484,ACC_000158,2026-06-27 11:05:19.755011,PAYMENT,28158.8,BRANCH,Singapore,0
TXN_0007366,ACC_000700,ACC_000049,2026-03-27 19:22:03.755011,WITHDRAWAL,20273.22,MOBILE,India,0
TXN_0007367,ACC_000086,ACC_000331,2026-08-06 14:07:55.755011,TRANSFER,64444.3,ONLINE,Singapore,0
TXN_0007368,ACC_000705,ACC_000852,2026-03-23 01:26:49.755011,DEPOSIT,4613.69,MOBILE,India,0
TXN_0007369,ACC_000902,ACC_000007,2026-06-19 17:09:18.755011,TRANSFER,1731.88,BRANCH,Singapore,0
TXN_0007370,ACC_000520,ACC_000291,2026-04-11 05:22:58.755011,WITHDRAWAL,4417.87,MOBILE,Singapore,0
TXN_0007371,ACC_000641,ACC_000439,2026-06-18 06:37:13.755011,DEPOSIT,10411.06,BRANCH,India,0
TXN_0007372,ACC_000135,ACC_000705,2026-06-10 05:49:18.755011,TRANSFER,8689.37,ATM,USA,0
TXN_0007373,ACC_000307,ACC_000601,2026-04-21 14:53:02.755011,TRANSFER,5053.69,MOBILE,USA,0
TXN_0007374,ACC_000607,ACC_000815,2026-07-08 18:49:46.755011,PAYMENT,819.72,ONLINE,UK,0
TXN_0007375,ACC_000764,ACC_000373,2026-04-10 18:36:01.755011,DEPOSIT,14250.96,ATM,USA,0
TXN_0007376,ACC_000475,ACC_000934,2026-08-15 09:21:34.755011,WITHDRAWAL,86406.08,ONLINE,UAE,0
TXN_0007377,ACC_000175,ACC_000704,2026-03-27 07:38:58.755011,TRANSFER,14144.79,MOBILE,UAE,0
TXN_0007378,ACC_000828,ACC_000294,2026-04-28 10:13:20.755011,DEPOSIT,16830.75,BRANCH,UAE,0
TXN_0007379,ACC_000882,ACC_000553,2026-06-19 00:56:15.755011,TRANSFER,16105.79,ONLINE,USA,0
TXN_0007380,ACC_000351,ACC_000774,2026-04-08 12:50:58.755011,DEPOSIT,13048.86,ATM,India,0
TXN_0007381,ACC_000099,ACC_000761,2026-05-27 00:51:35.755011,TRANSFER,24785.13,ONLINE,USA,0
TXN_0007382,ACC_000674,ACC_000040,2026-08-14 10:17:24.755011,TRANSFER,13022.69,BRANCH,Hong Kong,0
TXN_0007383,ACC_000753,ACC_000670,2026-03-16 15:21:54.755011,DEPOSIT,5567.98,ATM,Singapore,0
TXN_0007384,ACC_000381,ACC_000950,2026-08-29 12:31:11.755011,WITHDRAWAL,3117.58,MOBILE,UAE,0
TXN_0007385,ACC_000401,ACC_000449,2026-03-31 09:28:39.755011,DEPOSIT,6010.31,ONLINE,Singapore,0
TXN_0007386,ACC_000587,ACC_000416,2026-04-05 21:56:30.755011,WITHDRAWAL,11812.99,BRANCH,Hong Kong,0
TXN_0007387,ACC_000056,ACC_000136,2026-08-20 15:47:09.755011,WITHDRAWAL,5545.27,ATM,Singapore,0
TXN_0007388,ACC_000949,ACC_000148,2026-04-12 23:16:14.755011,TRANSFER,11815.96,ATM,USA,0
TXN_0007389,ACC_000369,ACC_000048,2026-04-30 00:54:56.755011,TRANSFER,13725.08,BRANCH,UAE,0
TXN_0007390,ACC_000450,ACC_000573,2026-07-04 09:41:52.755011,DEPOSIT,22022.4,ATM,Hong Kong,0
TXN_0007391,ACC_000934,ACC_000100,2026-06-12 04:01:23.755011,PAYMENT,37773.16,MOBILE,India,0
TXN_0007392,ACC_000656,ACC_000005,2026-03-17 08:16:25.755011,DEPOSIT,8898.24,BRANCH,UK,0
TXN_0007393,ACC_000295,ACC_000984,2026-06-15 12:26:38.755011,PAYMENT,1686.93,ATM,India,0
TXN_0007394,ACC_000441,ACC_000064,2026-04-30 04:23:22.755011,PAYMENT,5355.48,MOBILE,Hong Kong,0
TXN_0007395,ACC_000726,ACC_000547,2026-03-07 17:12:21.755011,DEPOSIT,8543.06,ONLINE,Singapore,0
TXN_0007396,ACC_000870,ACC_000700,2026-08-21 21:14:56.755011,PAYMENT,895.23,BRANCH,UK,0
TXN_0007397,ACC_000292,ACC_000290,2026-03-08 11:51:39.755011,DEPOSIT,42890.15,ONLINE,Hong Kong,0
TXN_0007398,ACC_000766,ACC_000568,2026-05-07 14:32:39.755011,PAYMENT,9612.83,ONLINE,UK,0
TXN_0007399,ACC_000501,ACC_000671,2026-04-01 00:34:12.755011,TRANSFER,12805.41,ATM,Singapore,0
TXN_0007400,ACC_000117,ACC_000193,2026-05-17 23:37:37.755011,TRANSFER,41715.65,ONLINE,UK,0
TXN_0007401,ACC_000052,ACC_000919,2026-08-08 20:24:31.755011,TRANSFER,3804.08,MOBILE,Singapore,0
TXN_0007402,ACC_000215,ACC_000925,2026-06-09 02:17:33.755011,TRANSFER,16136.68,MOBILE,USA,0
TXN_0007403,ACC_000392,ACC_000164,2026-03-12 04:37:33.755011,PAYMENT,7102.22,MOBILE,India,0
TXN_0007404,ACC_000323,ACC_000230,2026-05-13 08:27:32.755011,PAYMENT,6497.0,ONLINE,UK,0
TXN_0007405,ACC_000370,ACC_000075,2026-06-19 14:10:17.755011,WITHDRAWAL,3207.89,MOBILE,India,0
TXN_0007406,ACC_000161,ACC_000259,2026-05-10 10:33:45.755011,DEPOSIT,59797.78,ONLINE,India,0
TXN_0007407,ACC_000523,ACC_000486,2026-06-22 19:35:45.755011,WITHDRAWAL,5163.66,ONLINE,Hong Kong,0
TXN_0007408,ACC_000887,ACC_000638,2026-04-16 21:40:24.755011,TRANSFER,18757.65,MOBILE,India,0
TXN_0007409,ACC_000767,ACC_000095,2026-05-16 03:29:00.755011,WITHDRAWAL,854.05,ONLINE,USA,0
TXN_0007410,ACC_000959,ACC_000845,2026-07-23 22:46:29.755011,TRANSFER,33389.15,BRANCH,UK,0
TXN_0007411,ACC_000282,ACC_000753,2026-03-15 13:29:47.755011,WITHDRAWAL,28642.69,ONLINE,UK,0
TXN_0007412,ACC_000937,ACC_000858,2026-07-02 16:34:20.755011,PAYMENT,9108.11,ATM,USA,0
TXN_0007413,ACC_000640,ACC_000149,2026-07-21 10:03:43.755011,DEPOSIT,6171.33,MOBILE,Singapore,0
TXN_0007414,ACC_000858,ACC_000627,2026-06-05 20:19:47.755011,PAYMENT,13095.19,ONLINE,UAE,0
TXN_0007415,ACC_000379,ACC_000183,2026-07-16 09:57:18.755011,PAYMENT,126316.86,ONLINE,Singapore,0
TXN_0007416,ACC_000422,ACC_000831,2026-05-17 17:17:05.755011,TRANSFER,10930.2,BRANCH,India,1
TXN_0007417,ACC_000833,ACC_000868,2026-08-15 12:33:11.755011,TRANSFER,20711.26,ATM,Singapore,0
TXN_0007418,ACC_000305,ACC_000631,2026-08-18 14:33:37.755011,TRANSFER,2713.68,ATM,Hong Kong,0
TXN_0007419,ACC_000072,ACC_000582,2026-08-12 13:04:48.755011,PAYMENT,7911.7,BRANCH,Singapore,0
TXN_0007420,ACC_000195,ACC_000442,2026-08-23 07:52:51.755011,WITHDRAWAL,6018.2,ATM,Singapore,0
TXN_0007421,ACC_000200,ACC_000087,2026-07-20 02:17:57.755011,WITHDRAWAL,4846.53,MOBILE,Hong Kong,0
TXN_0007422,ACC_000976,ACC_000431,2026-08-08 07:00:02.755011,TRANSFER,73611.85,MOBILE,India,1
TXN_0007423,ACC_000328,ACC_000112,2026-06-28 19:08:30.755011,WITHDRAWAL,2077.65,BRANCH,Hong Kong,0
TXN_0007424,ACC_000952,ACC_000111,2026-07-12 06:42:00.755011,DEPOSIT,27861.93,BRANCH,Singapore,0
TXN_0007425,ACC_001000,ACC_000690,2026-04-23 00:53:25.755011,TRANSFER,941.08,ATM,USA,0
TXN_0007426,ACC_000830,ACC_000845,2026-04-06 16:29:41.755011,PAYMENT,15486.4,ATM,USA,0
TXN_0007427,ACC_000647,ACC_000778,2026-06-17 10:29:09.755011,PAYMENT,5476.15,ONLINE,Hong Kong,0
TXN_0007428,ACC_000787,ACC_000149,2026-03-08 06:02:50.755011,WITHDRAWAL,1988.01,ONLINE,UAE,0
TXN_0007429,ACC_000158,ACC_000508,2026-07-13 10:04:54.755011,TRANSFER,10330.54,MOBILE,India,0
TXN_0007430,ACC_000252,ACC_000794,2026-05-06 17:21:23.755011,DEPOSIT,1250.95,BRANCH,Singapore,0
TXN_0007431,ACC_000042,ACC_000832,2026-06-06 04:52:39.755011,DEPOSIT,8498.6,ATM,Singapore,0
TXN_0007432,ACC_000476,ACC_000323,2026-04-07 13:38:31.755011,DEPOSIT,1469.31,BRANCH,Singapore,0
TXN_0007433,ACC_000030,ACC_000366,2026-06-13 05:24:42.755011,PAYMENT,14094.31,BRANCH,USA,0
TXN_0007434,ACC_000569,ACC_000794,2026-08-18 04:23:13.755011,PAYMENT,2672.5,ATM,USA,0
TXN_0007435,ACC_000578,ACC_000472,2026-03-15 20:14:27.755011,TRANSFER,4716.43,ONLINE,UAE,0
TXN_0007436,ACC_000556,ACC_000174,2026-06-28 05:45:54.755011,WITHDRAWAL,11530.36,BRANCH,Singapore,0
TXN_0007437,ACC_000478,ACC_000371,2026-07-18 22:42:43.755011,TRANSFER,3206.55,BRANCH,USA,0
TXN_0007438,ACC_000520,ACC_000677,2026-06-24 20:55:44.755011,DEPOSIT,7558.61,ATM,Singapore,0
TXN_0007439,ACC_000179,ACC_000518,2026-07-18 14:11:56.755011,TRANSFER,1317.38,BRANCH,UAE,0
TXN_0007440,ACC_000012,ACC_000015,2026-05-21 15:36:31.755011,DEPOSIT,17275.61,BRANCH,UAE,0
TXN_0007441,ACC_000065,ACC_000897,2026-06-17 03:08:59.755011,PAYMENT,67366.06,BRANCH,UAE,0
TXN_0007442,ACC_000887,ACC_000168,2026-07-26 14:44:54.755011,WITHDRAWAL,231110.36,ATM,UAE,0
TXN_0007443,ACC_000331,ACC_000516,2026-05-19 18:03:22.755011,TRANSFER,9039.89,BRANCH,UAE,0
TXN_0007444,ACC_000461,ACC_000612,2026-07-17 01:00:29.755011,PAYMENT,20865.35,ATM,Hong Kong,0
TXN_0007445,ACC_000626,ACC_000625,2026-07-14 18:04:04.755011,DEPOSIT,956.47,BRANCH,India,0
TXN_0007446,ACC_000571,ACC_000064,2026-03-15 11:30:23.755011,PAYMENT,49181.91,MOBILE,UAE,0
TXN_0007447,ACC_000560,ACC_000937,2026-07-05 10:15:21.755011,WITHDRAWAL,20567.64,MOBILE,UK,0
TXN_0007448,ACC_000565,ACC_000588,2026-06-04 00:27:27.755011,TRANSFER,4533.64,MOBILE,UAE,0
TXN_0007449,ACC_000427,ACC_000922,2026-04-25 23:22:29.755011,WITHDRAWAL,35761.13,BRANCH,Hong Kong,0
TXN_0007450,ACC_000650,ACC_000139,2026-07-28 10:10:14.755011,DEPOSIT,5970.76,ONLINE,USA,0
TXN_0007451,ACC_000687,ACC_000517,2026-03-21 02:27:15.755011,TRANSFER,4676.8,BRANCH,Hong Kong,0
TXN_0007452,ACC_000425,ACC_000305,2026-07-26 15:45:48.755011,TRANSFER,14334.18,MOBILE,Hong Kong,0
TXN_0007453,ACC_000488,ACC_000651,2026-06-27 16:35:14.755011,WITHDRAWAL,2261.93,ATM,Hong Kong,0
TXN_0007454,ACC_000743,ACC_000570,2026-06-12 07:12:08.755011,TRANSFER,27610.45,ATM,Singapore,0
TXN_0007455,ACC_001000,ACC_000658,2026-09-02 13:32:13.755011,WITHDRAWAL,2282.01,ATM,Singapore,0
TXN_0007456,ACC_000753,ACC_000898,2026-05-27 16:21:48.755011,DEPOSIT,2298.32,ONLINE,UK,0
TXN_0007457,ACC_000978,ACC_000328,2026-03-23 01:17:48.755011,DEPOSIT,27211.86,ONLINE,USA,1
TXN_0007458,ACC_000206,ACC_000732,2026-05-31 19:49:05.755011,TRANSFER,20158.88,MOBILE,USA,0
TXN_0007459,ACC_000685,ACC_000347,2026-03-30 15:43:51.755011,DEPOSIT,68076.8,ATM,UK,1
TXN_0007460,ACC_000283,ACC_000989,2026-07-02 09:57:41.755011,WITHDRAWAL,1607.45,ATM,USA,0
TXN_0007461,ACC_001000,ACC_000558,2026-06-11 22:15:26.755011,PAYMENT,3917.4,BRANCH,USA,0
TXN_0007462,ACC_000361,ACC_000665,2026-03-15 00:56:13.755011,DEPOSIT,7797.43,BRANCH,Singapore,0
TXN_0007463,ACC_000317,ACC_000845,2026-06-17 23:10:37.755011,TRANSFER,1964.19,BRANCH,UAE,0
TXN_0007464,ACC_000411,ACC_000260,2026-09-01 05:36:53.755011,TRANSFER,2034.45,ONLINE,UK,0
TXN_0007465,ACC_000417,ACC_000994,2026-05-03 14:38:28.755011,DEPOSIT,102084.44,ATM,India,0
TXN_0007466,ACC_000498,ACC_000524,2026-07-20 23:52:25.755011,WITHDRAWAL,2885.12,BRANCH,UK,0
TXN_0007467,ACC_000925,ACC_000352,2026-05-07 20:12:15.755011,WITHDRAWAL,5499.15,ATM,UK,0
TXN_0007468,ACC_000433,ACC_000412,2026-08-07 12:35:45.755011,DEPOSIT,5215.11,ATM,UAE,0
TXN_0007469,ACC_000057,ACC_000475,2026-07-03 08:23:24.755011,PAYMENT,4887.19,ATM,Hong Kong,0
TXN_0007470,ACC_000278,ACC_000045,2026-07-05 01:21:20.755011,DEPOSIT,17079.19,ONLINE,India,0
TXN_0007471,ACC_000267,ACC_000107,2026-08-04 15:56:24.755011,PAYMENT,25280.07,ATM,Singapore,0
TXN_0007472,ACC_000571,ACC_000417,2026-04-21 18:44:17.755011,PAYMENT,5613.08,ATM,UAE,0
TXN_0007473,ACC_000855,ACC_000550,2026-04-15 20:37:19.755011,DEPOSIT,1837.62,ATM,USA,0
TXN_0007474,ACC_000259,ACC_000434,2026-08-25 13:39:17.755011,DEPOSIT,37396.35,ATM,UAE,0
TXN_0007475,ACC_000089,ACC_000062,2026-05-30 02:26:17.755011,PAYMENT,7227.08,MOBILE,Singapore,0
TXN_0007476,ACC_000657,ACC_000568,2026-04-28 15:15:21.755011,TRANSFER,64626.91,MOBILE,USA,0
TXN_0007477,ACC_000082,ACC_000723,2026-09-03 06:49:23.755011,WITHDRAWAL,547.46,ATM,Singapore,0
TXN_0007478,ACC_000642,ACC_000375,2026-04-21 11:25:33.755011,TRANSFER,10244.37,BRANCH,India,0
TXN_0007479,ACC_000153,ACC_000842,2026-03-22 10:38:00.755011,DEPOSIT,81009.98,BRANCH,UK,0
TXN_0007480,ACC_000848,ACC_000038,2026-07-09 02:18:53.755011,DEPOSIT,5303.29,ONLINE,UK,0
TXN_0007481,ACC_000581,ACC_000929,2026-03-14 12:04:26.755011,TRANSFER,6182.07,ONLINE,India,0
TXN_0007482,ACC_000402,ACC_000365,2026-05-29 21:35:26.755011,WITHDRAWAL,11552.0,MOBILE,UK,0
TXN_0007483,ACC_000255,ACC_000040,2026-07-25 07:44:30.755011,TRANSFER,4144.12,ONLINE,Singapore,0
TXN_0007484,ACC_000276,ACC_000875,2026-08-23 06:16:03.755011,DEPOSIT,5572.02,ATM,Hong Kong,0
TXN_0007485,ACC_000745,ACC_000306,2026-06-10 18:55:21.755011,PAYMENT,5402.53,ONLINE,Hong Kong,0
TXN_0007486,ACC_000732,ACC_000134,2026-08-13 22:50:04.755011,WITHDRAWAL,3816.52,BRANCH,Hong Kong,0
